MooreRank,Team,W,L,T,MooreSOS,MoorePR,Season,TeamID
157,WINTHROP,23,9,0,57.44,64.29,2016,1457
133,WINTHROP,26,7,0,55.75,63.3,2017,1457
145,WINTHROP,19,12,0,60.27,66.12,2018,1457
12,WISCONSIN,24,9,0,78.28,86.88,2010,1458
14,WISCONSIN,25,9,0,77.43,86.28,2011,1458
8,WISCONSIN,26,10,0,77.39,87.21,2012,1458
12,WISCONSIN,23,12,0,76.31,85.59,2013,1458
2,WISCONSIN,30,8,0,76.67,88.48,2014,1458
4,WISCONSIN,36,4,0,75.74,91.74,2015,1458
27,WISCONSIN,22,13,0,73.51,80.36,2016,1458
12,WISCONSIN,27,10,0,72.42,81.55,2017,1458
57,WISCONSIN,15,18,0,74.57,75.8,2018,1458
126,WISCONSIN GREEN BAY,22,13,0,69.14,71.08,2010,1453
158,WISCONSIN GREEN BAY,14,18,0,69.21,67.64,2011,1453
164,WISCONSIN GREEN BAY,15,15,0,68.4,66.81,2012,1453
133,WISCONSIN GREEN BAY,18,16,0,66.79,69.12,2013,1453
95,WISCONSIN GREEN BAY,24,7,0,64.75,71.86,2014,1453
100,WISCONSIN GREEN BAY,24,9,0,64.58,70.19,2015,1453
121,WISCONSIN GREEN BAY,23,13,0,63.2,67.35,2016,1453
218,WISCONSIN GREEN BAY,18,14,0,57.22,56.86,2017,1453
273,WISCONSIN GREEN BAY,13,20,0,57.91,57.33,2018,1453
119,WISCONSIN MILWAUKEE,20,14,0,68.77,71.49,2010,1454
118,WISCONSIN MILWAUKEE,19,14,0,70.6,71.21,2011,1454
153,WISCONSIN MILWAUKEE,20,14,0,67.48,67.8,2012,1454
272,WISCONSIN MILWAUKEE,8,24,0,66.14,57.98,2013,1454
175,WISCONSIN MILWAUKEE,21,14,0,65.21,65.48,2014,1454
193,WISCONSIN MILWAUKEE,14,16,0,63.91,63.15,2015,1454
115,WISCONSIN MILWAUKEE,20,13,0,62.71,68.23,2016,1454
253,WISCONSIN MILWAUKEE,11,24,0,59.11,54.47,2017,1454
219,WISCONSIN MILWAUKEE,16,17,0,61.15,60.91,2018,1454
90,WOFFORD,26,9,0,66.41,75.17,2010,1459
81,WOFFORD,21,13,0,67.78,75.68,2011,1459
209,WOFFORD,18,14,0,63.8,63.28,2012,1459
259,WOFFORD,13,19,0,63.63,59.49,2013,1459
166,WOFFORD,20,13,0,63.35,66.15,2014,1459
108,WOFFORD,28,7,0,61.86,68.96,2015,1459
190,WOFFORD,15,17,0,61.13,61.96,2016,1459
197,WOFFORD,16,17,0,57.72,58.39,2017,1459
126,WOFFORD,21,13,0,63.58,67.55,2018,1459
94,WRIGHT ST.,20,12,0,69.15,74.97,2010,1460
115,WRIGHT ST.,19,14,0,69.05,71.67,2011,1460
212,WRIGHT ST.,13,19,0,68.99,63.11,2012,1460
117,WRIGHT ST.,23,13,0,65.25,70.7,2013,1460
123,WRIGHT ST.,21,15,0,63.49,69.62,2014,1460
270,WRIGHT ST.,11,20,0,64.09,57.4,2015,1460
142,WRIGHT ST.,22,13,0,62.94,65.69,2016,1460
163,WRIGHT ST.,20,12,0,57.79,60.41,2017,1460
166,WRIGHT ST.,25,10,0,60.04,64.69,2018,1460
236,WYOMING,10,21,0,70.2,61.92,2010,1461
216,WYOMING,10,21,0,68.93,63.66,2011,1461
128,WYOMING,22,12,0,66.12,70.58,2012,1461
144,WYOMING,20,14,0,69.55,67.81,2013,1461
142,WYOMING,18,15,0,66.7,68.04,2014,1461
102,WYOMING,25,10,0,65.01,69.66,2015,1461
200,WYOMING,14,18,0,62.59,61.29,2016,1461
88,WYOMING,23,15,0,61.85,68.07,2017,1461
124,WYOMING,20,13,0,67.21,67.94,2018,1461
21,XAVIER,26,9,0,75,85.63,2010,1462
29,XAVIER,24,8,0,73.57,82.78,2011,1462
50,XAVIER,23,13,0,74.73,78.55,2012,1462
70,XAVIER,17,14,0,73.13,75.09,2013,1462
51,XAVIER,21,13,0,75.24,77.58,2014,1462
22,XAVIER,23,14,0,74.5,80.49,2015,1462
17,XAVIER,28,6,0,72.83,82.35,2016,1462
29,XAVIER,24,14,0,75.06,77.41,2017,1462
13,XAVIER,29,6,0,73.9,82.41,2018,1462
263,YALE,12,19,0,62.73,58.91,2010,1463
227,YALE,15,13,0,63.64,62.54,2011,1463
163,YALE,19,10,0,64.74,66.81,2012,1463
153,YALE,14,17,0,67.43,67.15,2013,1463
146,YALE,19,14,0,66.1,67.66,2014,1463
85,YALE,22,10,0,64.81,71.91,2015,1463
50,YALE,23,7,0,65.61,76.99,2016,1463
122,YALE,18,11,0,60.64,63.94,2017,1463
174,YALE,16,15,0,64.75,64.11,2018,1463
215,YOUNGSTOWN ST.,8,22,0,68.8,63.15,2010,1464
243,YOUNGSTOWN ST.,9,21,0,67.62,61.17,2011,1464
155,YOUNGSTOWN ST.,16,15,0,65.82,67.46,2012,1464
187,YOUNGSTOWN ST.,18,16,0,65.88,65.12,2013,1464
201,YOUNGSTOWN ST.,15,17,0,64.44,63.43,2014,1464
281,YOUNGSTOWN ST.,11,21,0,61.17,56.55,2015,1464
299,YOUNGSTOWN ST.,11,21,0,63.18,53.11,2016,1464
287,YOUNGSTOWN ST.,13,21,0,57.46,51.89,2017,1464
306,YOUNGSTOWN ST.,8,24,0,61.48,54.47,2018,1464
